snap,cloud,time_value,c_coord_X,c_coord_Y,c_coord_Z,Peak_Density
240,cloud-0,2.6375,229.5998484339219,187.84667794373473,67.97312306500694,20018.795619583274
240,cloud-1,2.6375,210.78252553228063,217.59572066737567,64.70624984446195,5980.990356086514
240,cloud-2,2.6375,128.83063475255472,219.55181221689566,32.437321243287656,5823.131473095066
240,cloud-3,2.6375,108.58364560938975,201.55157887792248,34.04492245555923,185.52976082058538
240,cloud-4,2.6375,136.76101227356114,215.31731716758344,30.886137946739453,2578.568226862784
240,cloud-5,2.6375,125.51737101870505,220.42694757156576,32.33243659981082,2063.4997865281416
239,cloud-0,2.625,229.58427693652789,187.90460981400417,67.98069578373088,20982.607014694186
239,cloud-1,2.625,210.84330110577815,217.5411297000863,64.69514825328977,5952.344072681296
239,cloud-2,2.625,129.6689085718674,219.50380915793338,32.55628793350127,5367.891411647806
239,cloud-3,2.625,108.61993797126149,201.52421153814936,34.013936700822995,183.08940606492857
239,cloud-4,2.625,136.7395106314209,215.32640600215453,30.900281372130962,2660.8167070682284
239,cloud-5,2.625,125.44630255698496,220.4692492917357,32.344634642560436,2068.8717646080495
238,cloud-0,2.6125000000000003,229.57955857834227,187.96533397709948,67.97838838131217,23293.144853064692
238,cloud-1,2.6125000000000003,210.8724375417971,217.58372115070202,64.67836714024433,6343.759373302871
238,cloud-2,2.6125000000000003,129.66207672563178,219.54790226443748,32.54994843878541,5204.906156770313
238,cloud-3,2.6125000000000003,108.65630150406142,201.49697952563469,33.982859068354514,179.44103741174416
238,cloud-4,2.6125000000000003,136.71774410805526,215.3357678239532,30.914745682561488,2801.513055683049
238,cloud-5,2.6125000000000003,125.66718171159175,220.3309850462741,32.75817774901668,3473.647480202754
237,cloud-0,2.6,229.6030977562466,188.0259005991749,67.97245308146024,27067.454644443747
237,cloud-1,2.6,210.91150422997646,217.60293567063678,64.68321723794251,6237.438425218841
237,cloud-2,2.6,129.6262564086284,219.57961630914104,32.58121262681404,5657.738772133935
237,cloud-3,2.6,108.69292332814337,201.46976242555468,33.9518122819327,174.61294254974214
237,cloud-4,2.6,136.69566059390405,215.34542927698087,30.92955531838585,2949.520225426122
237,cloud-5,2.6,125.6626736851297,220.44294333573177,32.70262997459109,2830.7291156770634
236,cloud-0,2.5875000000000004,229.62665747491096,188.0842776428904,67.96065434282367,31124.341694721028
236,cloud-1,2.5875000000000004,210.91875998203466,217.64107005190033,64.70233886227267,5757.814501134253
236,cloud-2,2.5875000000000004,129.59841783217928,219.6013510994849,32.63847745575305,5434.486781384682
236,cloud-3,2.5875000000000004,108.73008679318197,201.44246339090768,33.92099209933826,168.6167263789345
236,cloud-4,2.5875000000000004,136.67320940091912,215.3553873162989,30.944694411987335,3088.2561498610116
236,cloud-5,2.5875000000000004,125.37750186046765,220.49338842842775,32.497736350879016,2549.0013858530165
235,cloud-0,2.575,229.64979252643315,188.14384305351382,67.9559177594897,31175.839009811032
235,cloud-1,2.575,212.070794722089,218.86186099165343,65.47878842669638,5860.165120409784
235,cloud-2,2.575,129.59919568079454,219.634084920409,32.685295748745034,5266.501139855462
235,cloud-3,2.575,108.76811021043551,201.41503336582312,33.89063750198039,161.48030206655102
235,cloud-4,2.575,136.65029996045513,215.3656949890114,30.96016800907148,3175.592628130361
235,cloud-5,2.575,125.35545006328901,220.51351014771484,32.53929973457389,2653.5210825788295
234,cloud-0,2.5625,229.66016609013272,188.20168306892572,67.95675862595647,30621.37820826932
234,cloud-1,2.5625,212.12750430589728,218.9116534375327,65.50706395811692,6323.226360885828
234,cloud-2,2.5625,129.7340012066241,219.68769637166062,32.776546967535964,8505.300660319424
234,cloud-3,2.5625,108.79043857685633,200.740735200528,33.92647880621827,157.98111805121857
234,cloud-4,2.5625,136.62698223099827,215.37643818091468,30.97615983851658,3204.7539056845358
234,cloud-5,2.5625,125.33333487528206,220.53638612451078,32.58084628889054,2733.4295361582404
233,cloud-0,2.5500000000000003,229.67478969367417,188.27702322670478,67.948016001881,29094.16263630145
233,cloud-1,2.5500000000000003,212.165001598047,218.97477145543286,65.55134938874676,6654.805037031001
233,cloud-2,2.5500000000000003,129.53592333472596,219.69215979118104,32.73198200667122,5683.609778809089
233,cloud-3,2.5500000000000003,108.8325600062943,200.71615450281843,33.89797238768699,156.35060225014928
233,cloud-4,2.5500000000000003,136.58456891770734,215.40117979311268,31.00556806405001,3325.579715047174
233,cloud-5,2.5500000000000003,125.31305937056874,220.5645940035589,32.62292757482811,2655.328773638041
232,cloud-0,2.5375,229.67616731395677,188.33552873686057,67.93351720463869,30445.767380511454
232,cloud-1,2.5375,212.2221056196233,219.02663931257922,65.58130015191512,7447.2056595988615
232,cloud-2,2.5375,129.4990808915733,219.725490946341,32.760502728349735,4938.936800552939
232,cloud-3,2.5375,108.87487131526959,200.69197630264284,33.869363011085625,153.92098835547122
232,cloud-4,2.5375,136.56259647486982,215.41035545875815,31.02463095206656,3378.98925879843
232,cloud-5,2.5375,125.36172628748571,220.59367634170493,32.80383400247868,2825.065363151506
231,cloud-0,2.5250000000000004,229.70374434876703,188.39873222399447,67.92979228360127,30112.45247872911
231,cloud-1,2.5250000000000004,212.27842443953185,219.06195188666544,65.61488451644493,8412.369390975473
231,cloud-2,2.5250000000000004,129.4610607236465,219.75554486771216,32.78647486818352,4387.285102601592
231,cloud-3,2.5250000000000004,108.91736046306337,200.66821517811283,33.8407064974955,150.7400845286515
231,cloud-4,2.5250000000000004,136.57133794283712,215.3961942466698,31.04058507992808,3364.2013355746335
231,cloud-5,2.5250000000000004,125.44262815527517,220.5169168988469,32.89987188609318,2506.9554809015003
230,cloud-0,2.5125,229.7377130674663,188.45398383302953,67.93106424372085,30105.77056204646
230,cloud-1,2.5125,212.33355752068917,219.1246964783575,65.64123744643317,7389.512119803753
230,cloud-2,2.5125,129.42427818246978,219.78957658939265,32.81735594866092,4460.138354431181
230,cloud-3,2.5125,108.96001048789678,200.64491572045705,33.812042424027524,147.01357161927072
230,cloud-4,2.5125,136.54770547508764,215.40992011687035,31.058893555615597,3299.7377143883277
230,cloud-5,2.5125,124.9380800251866,220.81019942862935,32.489744845822074,3630.8688500448425
229,cloud-0,2.5,229.76895934084473,188.5207256227053,67.9233736772322,28102.57219888791
229,cloud-1,2.5,212.47014163811963,219.1744603580958,65.69084871316687,15574.731548779486
229,cloud-2,2.5,129.38938484304208,219.8335790496776,32.843341891504025,4482.088939860421
229,cloud-3,2.5,109.00280887120513,200.6221295430101,33.783402043657844,142.95401540720218
229,cloud-4,2.5,136.49037000421868,215.47420837883556,31.02073245710139,3347.3200617902244
229,cloud-5,2.5,125.27185088780983,220.6426046466279,32.756419247044164,2615.2247456259224
228,cloud-0,2.4875000000000003,229.79512695766897,188.58431583876873,67.91886945040517,24503.442945114974
228,cloud-1,2.4875000000000003,212.45125308660948,219.2128232453953,65.71139918321671,7240.27973815187
228,cloud-2,2.4875000000000003,129.3550007476333,219.87197368255377,32.87085698155701,3858.627960491792
228,cloud-3,2.4875000000000003,109.04572741550543,200.59991448292791,33.75479919410017,138.6392108590841
228,cloud-4,2.4875000000000003,136.46658006526383,215.4858070191225,31.04064689120142,3373.698194886678
228,cloud-5,2.4875000000000003,125.25052784356063,220.66809020309614,32.79977954134648,2562.557783056064
227,cloud-0,2.475,229.8208393042105,188.64799403973115,67.91414220036404,20135.22059019525
227,cloud-1,2.475,212.50510660511742,219.24476097480135,65.73894112918899,6118.571363559737
227,cloud-2,2.475,129.3794074785801,219.90134789746514,32.838754556659865,3674.471776649912
227,cloud-3,2.475,109.08872716142548,200.578347535528,33.72622412111815,134.2130356972253
227,cloud-4,2.475,136.34540208710024,215.57178302096867,30.98872524547346,3365.5557576129754
227,cloud-5,2.475,125.1658782145626,220.71556057754879,32.79821462150338,2642.0590048067093
226,cloud-0,2.4625000000000004,229.85972658152292,188.93961853217843,67.58920871122947,21425.54921029715
226,cloud-1,2.4625000000000004,212.58627364774068,219.32027622041446,65.74774228252545,4992.6058145825455
226,cloud-2,2.4625000000000004,129.34565924361692,219.93466192506926,32.86734820695287,3479.4122615286024
226,cloud-3,2.4625000000000004,109.13173495866752,200.5574910574525,33.697634122868294,129.93683715376315
226,cloud-4,2.4625000000000004,136.4861806078832,215.46209121842637,31.166517139986723,3375.031500261681
226,cloud-5,2.4625000000000004,125.14668844887919,220.7291812652397,32.853939350968886,3560.816931805296
225,cloud-0,2.45,229.85259891736095,188.98809602135583,67.57847986072662,21687.217255299598
225,cloud-1,2.45,212.66887282224852,219.36741231981935,65.76819033707775,5027.181930531615
225,cloud-2,2.45,128.6162621046814,220.0578317754985,32.92544275208729,3146.4399800828073
225,cloud-3,2.45,109.17473133698871,200.5372352687918,33.66895360576632,125.4656602164761
225,cloud-4,2.45,136.3905280587671,215.54087221192668,31.088866193072022,3376.0199807450394
225,cloud-5,2.45,125.12587266570051,220.74824364515024,32.89043244418622,3490.0094059820663
224,cloud-0,2.4375,229.930567804843,189.05963222404526,67.5740494451453,22968.620273641634
224,cloud-1,2.4375,211.72231020903885,218.25030166434453,65.32518856729644,4660.1054909962895
224,cloud-2,2.4375,129.17501996422752,219.9666946878556,32.96542266171144,3039.795951141467
224,cloud-3,2.4375,109.21768327536125,200.51748845334185,33.640119026314665,120.88531932008043
224,cloud-4,2.4375,136.4269238082998,215.50652816163995,31.177045924089384,3488.854205056668
224,cloud-5,2.4375,125.10330613320279,220.76758662309322,32.926952050688726,3144.199440146841
223,cloud-0,2.4250000000000003,229.95532405664233,189.12108510517382,67.56312713937314,22556.116559507347
223,cloud-1,2.4250000000000003,211.76079724013675,218.27513593159432,65.33160060434955,4969.618680468287
223,cloud-2,2.4250000000000003,128.5291241674092,220.10288593566457,33.04791406458145,3591.360766825526
223,cloud-3,2.4250000000000003,109.2605463733926,200.49813669345218,33.61104969812067,116.22001256423064
223,cloud-4,2.4250000000000003,136.39990539777867,215.52949336135356,31.196818658180746,3385.0361747905094
223,cloud-5,2.4250000000000003,125.08207386204882,220.78511477356668,32.962181350817445,2890.052917349041
222,cloud-0,2.4125,229.96016711947115,189.16951082917603,67.55818530222774,23324.13860536368
222,cloud-1,2.4125,211.77774672642403,218.30015432275877,65.32958611070801,5412.5486096515315
222,cloud-2,2.4125,128.5007217413323,220.14000573620655,33.08053696097046,3608.4386552700435
222,cloud-3,2.4125,109.30328605290734,200.47909064280796,33.58162790772722,111.48089238903246
222,cloud-4,2.4125,136.40162638395196,215.53000338867793,31.290766791727997,3359.8769597152937
222,cloud-5,2.4125,125.19073122091862,220.55995512110576,33.09971895440664,2651.0446602203006
221,cloud-0,2.4000000000000004,229.98515043800614,189.23242658142712,67.54856791481252,26241.326405639447
221,cloud-1,2.4000000000000004,211.79381861186303,218.32487346668503,65.32793750879202,6008.421769499202
221,cloud-2,2.4000000000000004,129.7111186946133,219.7962404525307,33.053417270090904,3160.9978369688956
221,cloud-3,2.4000000000000004,109.17694859918726,201.3415612076067,34.695650579380164,107.6743993478093
221,cloud-4,2.4000000000000004,136.34083199787293,215.56887738227078,31.241951330754404,3367.6547822308667
221,cloud-5,2.4000000000000004,125.16826532312122,220.5729756280893,33.12787257395053,2610.1851658823825
220,cloud-0,2.3875,230.0092697259873,189.29394436628647,67.53854452720883,24673.38482273066
220,cloud-1,2.3875,211.8088835156625,218.34860444904967,65.32617733327572,6982.657539188629
220,cloud-2,2.3875,129.6692006646263,219.83030244269423,33.086823811105326,3351.386842948258
220,cloud-3,2.3875,110.11512143980215,200.85016058738398,33.58677291411939,107.95442548996016
220,cloud-4,2.3875,136.31049697964244,215.58973306735248,31.264914300479298,3354.830056976561
220,cloud-5,2.3875,125.1459752417239,220.5853744561779,33.15670164063296,2673.4215932141246
219,cloud-0,2.375,230.02441725687996,189.35397895742886,67.52397326959243,22890.605644522893
219,cloud-1,2.375,211.82330474297024,218.37158210008621,65.32408976841903,8694.267867956794
219,cloud-2,2.375,129.62733127283593,219.86429437297585,33.12094033881462,3324.429035820806
219,cloud-3,2.375,110.15807384841436,200.82719506776508,33.55544255771824,109.64536291732364
219,cloud-4,2.375,136.28016246408632,215.61067321778896,31.2870379898754,3212.5481387475634
219,cloud-5,2.375,125.12613676235243,220.5974195642211,33.184778640789034,2740.134273978503
218,cloud-0,2.3625000000000003,230.0424532072805,189.4160404583327,67.51186535278927,22226.508582010047
218,cloud-1,2.3625000000000003,211.83755625578183,218.3946495546209,65.3218098258622,10265.835552127706
218,cloud-2,2.3625000000000003,129.23580876087357,220.07067168315095,33.22229767213635,3795.379367643956
218,cloud-3,2.3625000000000003,110.20102553976146,200.80423278435293,33.52410362897073,111.34518987279317
218,cloud-4,2.3625000000000003,136.24793443545028,215.63320183410704,31.30836685446922,2956.0430318728663
218,cloud-5,2.3625000000000003,125.107343966336,220.60900112983398,33.21291475869638,2764.522438554532
217,cloud-0,2.35,230.0647063809456,189.4821247986057,67.50280819054298,23853.254374168402
217,cloud-1,2.35,211.85125616410429,218.4171723627311,65.3199097833619,11005.407180538567
217,cloud-2,2.35,129.19831912012395,220.1024621454871,33.25438397871335,4083.9369006800744
217,cloud-3,2.35,110.2439719796476,200.78127083963747,33.4927570141125,113.0568058652846
217,cloud-4,2.35,136.15228400987456,215.69154915872724,31.230237324306074,2688.312269282815
217,cloud-5,2.35,125.15934401775525,220.91300295084872,33.2369506794962,5945.220381808008
216,cloud-0,2.3375,230.08711365652857,189.5477057274212,67.49092760386816,20367.960403180725
216,cloud-1,2.3375,211.8636113753074,218.44464989503876,65.31418792878878,10925.67389581494
216,cloud-2,2.3375,129.5077452804338,219.96188314484726,33.251860042390774,3779.451758314559
216,cloud-3,2.3375,110.28690882463368,200.75830600859237,33.46140385669426,114.77766714309394
216,cloud-4,2.3375,136.18120456070628,215.68833386625002,31.352245493173655,2525.447058686623
216,cloud-5,2.3375,125.29600070107992,220.47931631007827,33.353125630101374,3647.874480994675
215,cloud-0,2.325,230.11171826372896,189.61431909401844,67.47911150338984,15589.186862512646
215,cloud-1,2.325,211.8272756112878,218.48922770188722,65.28868303055236,12081.338548408092
215,cloud-2,2.325,129.46164032792112,219.99364680702905,33.28303848298739,4065.3016624885204
215,cloud-3,2.325,110.3298315935993,200.73533503927507,33.4300457080401,116.50836470085008
215,cloud-4,2.325,136.1488386765268,215.7102683298833,31.375801804980398,2582.943249169323
215,cloud-5,2.325,125.2707786529601,220.49894100828305,33.38072297189251,4100.280233660311
214,cloud-0,2.3125,230.46802542579556,189.41533943031044,68.03553427384011,14042.810704555219
214,cloud-1,2.3125,211.84465352601194,218.51129429611373,65.2877457952213,14458.24552928446
214,cloud-2,2.3125,128.2096658346223,220.43419265071893,33.38532293058279,4716.783124443845
214,cloud-3,2.3125,110.3727363197159,200.71235467289065,33.39868444976577,118.24948190579751
214,cloud-4,2.3125,136.11696859985264,215.73273218661149,31.400069963475318,2446.165479974574
214,cloud-5,2.3125,125.24523159574636,220.51736894711698,33.407281352025876,4400.004605543386
213,cloud-0,2.3000000000000003,230.48558507584403,189.48339337112282,68.03191585562524,15085.592480874542
213,cloud-1,2.3000000000000003,211.86257709950166,218.53354464890987,65.28012679995095,12819.020708088347
213,cloud-2,2.3000000000000003,129.3704309474934,220.06153151678075,33.347545632151935,3810.1006847292947
213,cloud-3,2.3000000000000003,110.41561789505013,200.68936211362123,33.36732187883922,120.00085376394354
213,cloud-4,2.3000000000000003,136.08580155048273,215.75611296531872,31.423597654951948,2418.6975797231585
213,cloud-5,2.3000000000000003,125.221027498023,220.53500044518225,33.43369930995317,4603.941851608284
212,cloud-0,2.2875,230.50139063187282,189.54839431987386,68.0283908003163,15109.787328735123
212,cloud-1,2.2875,211.89991872980943,218.54419813621962,65.28933705800888,14539.115013541767
212,cloud-2,2.2875,129.3212444201982,220.10020254687265,33.37484530140267,3518.650232315957
212,cloud-3,2.2875,110.45847104030372,200.66635535746235,33.33595826355543,121.78887209541489
212,cloud-4,2.2875,136.07370756192205,215.7899256852588,31.448593133940694,2501.703533520702
212,cloud-5,2.2875,125.1965058189734,220.5523866460884,33.459022275337354,4899.848881607755
211,cloud-0,2.275,230.51775430316292,189.61328370501622,68.0241666716829,14765.532390983966
211,cloud-1,2.275,211.9931054355127,218.54274545381827,65.30487445876209,14125.648256386068
211,cloud-2,2.275,129.27501089438385,220.15021789551838,33.40661753584822,2874.8683896308808
211,cloud-3,2.275,110.5012832550596,200.6433311657543,33.30459619122006,123.5938202582941
211,cloud-4,2.275,136.031351764197,215.81197131395268,31.473675279530227,2435.957559243552
211,cloud-5,2.275,125.17107401066211,220.56824052272077,33.48349254453296,5211.252714752945
210,cloud-0,2.2625,230.5368094835391,189.67892366391905,68.01810725103499,14470.133970028692
210,cloud-1,2.2625,212.00476585627348,218.56985497561428,65.29436249574458,16256.047861622379
210,cloud-2,2.2625,129.22874507733778,220.18610774615965,33.43581036752598,2593.7310744731058
210,cloud-3,2.2625,110.54399667832058,200.62027932183815,33.27323388974262,125.42569463223533
210,cloud-4,2.2625,135.996949200827,215.83786240119414,31.500558617852196,2254.043256550001
210,cloud-5,2.2625,125.1454368034334,220.58387123495274,33.50772961738723,5469.865824959097
209,cloud-0,2.25,230.5525264508413,189.74541036554456,68.01262098597375,12839.19453470979
209,cloud-1,2.25,212.01093940396214,218.59695620135403,65.29052436748772,16068.087031134626
209,cloud-2,2.25,128.77017265665498,220.38724729435984,33.50439089273145,2302.276433553671
209,cloud-3,2.25,110.58660757380216,200.59721514313347,33.24185963382578,127.27124117042165
209,cloud-4,2.25,135.96021852709842,215.86362153170785,31.52847509332323,2047.8459188877198
209,cloud-5,2.25,125.11978562232744,220.59984608890784,33.531466885313144,5490.5857461934365
208,cloud-0,2.2375000000000003,230.56798972530433,189.81222201880394,68.00656898234428,10747.674050054122
208,cloud-1,2.2375000000000003,212.02267220591335,218.62590355787287,65.29264868267924,17073.27216566909
208,cloud-2,2.2375000000000003,128.73673217844686,220.4126942027014,33.54262614892457,2015.383047385766
208,cloud-3,2.2375000000000003,111.80281688440029,201.64403987765343,32.570755082853566,129.30196219493075
208,cloud-4,2.2375000000000003,135.92197417214095,215.8902105373897,31.55824416455846,1829.5164143344766
208,cloud-5,2.2375000000000003,125.0954262029417,220.6172145319781,33.555366362075176,4981.921796325693
207,cloud-0,2.225,230.8143151934829,190.06936641988426,67.18085185784068,10383.56756712154
207,cloud-1,2.225,212.03517416719282,218.6522776817904,65.2813073514462,20043.88746295273
207,cloud-2,2.225,128.63201485664854,220.4411417103521,33.54849373562452,1889.0929666372567
207,cloud-3,2.225,112.95148140137621,202.04981568187276,32.96719417926913,166.70053301029657
207,cloud-4,2.225,135.8848020078065,215.91711543952528,31.59029650117394,1589.2731697890433
207,cloud-5,2.225,125.06949368555141,220.6520171788945,33.56994336232064,4626.936072065543
206,cloud-0,2.2125,230.84523457928717,190.14686686773643,67.15105244290874,10566.503058441873
206,cloud-1,2.2125,212.0190872870194,218.68769468943427,65.2712701407201,17099.290549613044
206,cloud-2,2.2125,128.59677687773262,220.46777769461244,33.59246257854977,1840.787090288784
206,cloud-3,2.2125,112.98250176616503,202.01985215558227,32.93691791414656,170.18522190274751
206,cloud-4,2.2125,135.84475758303415,215.93181548719556,31.592164741214688,1439.6906170310658
206,cloud-5,2.2125,125.29464682463794,220.00132186301832,33.2088449237755,4385.819175191601
205,cloud-0,2.2,230.8558402337824,190.1960909324021,67.12844532978585,10727.962401037934
205,cloud-1,2.2,212.03195695050442,218.7076796493231,65.27329840287788,14647.319925090309
205,cloud-2,2.2,128.61822583165093,220.47506110953566,33.64773560613655,1665.4958269695594
205,cloud-3,2.2,113.01368930267193,201.98992384334866,32.906700627027135,173.64187174683528
205,cloud-4,2.2,135.76709051241977,215.96263781250718,31.612114855221257,1278.080977594576
205,cloud-5,2.2,125.28060386105427,220.02179989972268,33.23598316431154,4777.835082454871
204,cloud-0,2.1875,230.81345183447516,190.2012037046004,67.12609018351615,10798.293597516464
204,cloud-1,2.1875,212.03032795051726,218.74126033846696,65.26213196289753,12170.302866428832
204,cloud-2,2.1875,128.24960897536286,221.2921701272612,33.06993949387265,1537.5433529498926
204,cloud-3,2.1875,113.04503395724147,201.96003261062128,32.87654216728083,177.06422207901664
204,cloud-4,2.1875,135.66242886124138,215.98263487396733,31.599408800399033,1227.352756976277
204,cloud-5,2.1875,125.26746533144072,220.04000386819078,33.265151221412566,4467.080290978626
203,cloud-0,2.1750000000000003,230.82434313094996,190.25038276074645,67.10343387970731,11047.632920579015
203,cloud-1,2.1750000000000003,212.288755851109,218.64141932199246,65.30727102383442,12011.97888358385
203,cloud-2,2.1750000000000003,128.21506340185093,221.32478868571366,33.09433922581974,1610.1566817740777
203,cloud-3,2.1750000000000003,113.07652515848713,201.93017853035374,32.84643797297972,180.4453363511781
203,cloud-4,2.1750000000000003,134.65411766242326,214.9730707575271,30.26827048375192,1269.4341216957255
203,cloud-5,2.1750000000000003,125.25184060276425,220.05871544506013,33.29561311045769,4629.991821323173
202,cloud-0,2.1625,230.83496491291865,190.29943206891107,67.08048214878295,11004.434531718487
202,cloud-1,2.1625,212.12503721519252,218.75664924429054,65.27987316401175,9731.133240502404
202,cloud-2,2.1625,128.18071435046457,221.35725913253205,33.118327356962595,1647.4609574143947
202,cloud-3,2.1625,113.10815435306989,201.90036032910618,32.8163792800421,183.79027597073053
202,cloud-4,2.1625,133.83762152515584,215.86691794644403,29.654318294273935,2783.1567594302096
202,cloud-5,2.1625,125.23165337012924,220.0847333734966,33.32211234791271,5005.577073046881
201,cloud-0,2.15,230.90305667562484,190.40115133837628,67.03957279108761,11011.716135989025
201,cloud-1,2.15,212.32028039412842,218.72954972608872,65.31645391616826,8108.9336176808865
201,cloud-2,2.15,128.14653044027534,221.3890433829,33.14208089226446,1628.5593453048436
201,cloud-3,2.15,113.13991305042582,201.8705760053639,32.786357910841105,187.12330794854972
201,cloud-4,2.15,133.79257349527313,215.91595206297944,29.685062840856858,2475.301517691266
201,cloud-5,2.15,125.20172225571845,220.06471309466565,33.312453017284724,4767.028550614537
200,cloud-0,2.1375,230.9128664388696,190.4502823864402,67.01608068314437,10999.015484815965
200,cloud-1,2.1375,212.32936788001896,218.741544721199,65.31799207335919,9483.275894644381
200,cloud-2,2.1375,128.11228594180812,221.42037522156141,33.16586038545985,1546.5920542452652
200,cloud-3,2.1375,113.1717729999121,201.84079985536383,32.75628510230799,190.45559579269218
200,cloud-4,2.1375,133.7419705183007,215.9662136945059,29.722009130804565,2111.0246358548015
200,cloud-5,2.1375,125.18567513628702,220.08728761640722,33.34086368956665,4774.485229767428
199,cloud-0,2.125,230.9150346359173,190.4934057800418,66.98941854117489,10984.706813393515
199,cloud-1,2.125,212.33792385886318,218.75325520185905,65.32067672219374,7298.230599212415
199,cloud-2,2.125,128.12797309131702,221.4577843368097,33.12163338069458,1436.6596432990023
199,cloud-3,2.125,113.20372135439575,201.81102682493366,32.72614153181368,193.7586242698901
199,cloud-4,2.125,133.69073982229864,216.01738003910094,29.759852862698267,1727.694096276111
199,cloud-5,2.125,125.16971187951944,220.10968524754009,33.36946247580487,4626.314540864763
198,cloud-0,2.1125000000000003,230.92421106199566,190.5431834318775,66.96523923714358,11160.04831220036
198,cloud-1,2.1125000000000003,211.57452162197706,218.59968771966706,65.05211615287249,6746.859883232085
198,cloud-2,2.1125000000000003,128.0904031257711,221.46877385025056,33.12052579044655,1492.141401839125
198,cloud-3,2.1125000000000003,113.23575797023551,201.78125936554153,32.69593217426211,197.09464084268205
198,cloud-4,2.1125000000000003,133.6461613969258,216.0223597029504,29.796200556374743,1563.4276759624695
198,cloud-5,2.1125000000000003,125.18585953074702,220.1760655280469,33.36833234755193,5014.163790932751
197,cloud-0,2.1,230.93888741257516,190.61093300436417,66.9419068424967,11415.675030825041
197,cloud-1,2.1,212.4403603007499,218.78416924046215,65.32119208117173,8420.1514130178
197,cloud-2,2.1,128.05331029883303,221.4950780437134,33.147398964252055,1562.2218882661182
197,cloud-3,2.1,113.26788477471996,201.7514973531226,32.66566315962439,200.42372282533037
197,cloud-4,2.1,133.5977973799358,216.06878836029892,29.837443453149014,1523.0951800892403
197,cloud-5,2.1,125.16985452238833,220.19706133615924,33.40034549480325,4931.908335918094
196,cloud-0,2.0875,230.99754914233776,190.71161044610963,66.9151368334912,11639.240964500803
196,cloud-1,2.0875,211.36825340195037,218.63775744018653,64.76870750610806,8526.867480051926
196,cloud-2,2.0875,128.01623685947465,221.5212707232046,33.175340875326924,1641.669367088702
196,cloud-3,2.0875,113.30010781263786,201.72174078314825,32.63534248140843,203.7622193728153
196,cloud-4,2.0875,133.54925621357395,216.11500105399395,29.878116932224316,1464.632808652287
196,cloud-5,2.0875,125.07722129119372,220.18992782058027,33.47800070918947,4777.061998411143
195,cloud-0,2.075,231.00543731003185,190.76135796317809,66.89116538259708,12114.178341740244
195,cloud-1,2.075,211.40005216560508,218.65260968852408,64.84550670655858,10057.92703771578
195,cloud-2,2.075,127.97867544510586,221.5477670081177,33.20370891073252,1705.300652805346
195,cloud-3,2.075,113.33243532296703,201.69199042257375,32.60497580149483,207.11354528147842
195,cloud-4,2.075,133.5007990452994,216.16032293957494,29.918362083841707,1406.0322002153089
195,cloud-5,2.075,124.88377371399628,220.19371823346367,33.66369487954598,4947.842316506649
194,cloud-0,2.0625,231.013156583628,190.81114186441516,66.86695226741432,12463.383650856742
194,cloud-1,2.0625,211.4155478446875,218.66061251006602,64.84613383186706,17137.09602025644
194,cloud-2,2.0625,127.9580657937169,221.5668550760838,33.27092019735858,1741.805890951313
194,cloud-3,2.0625,113.36487443596906,201.66224812867492,32.57456901188675,210.52801435984722
194,cloud-4,2.0625,133.45329724027897,216.20771723023967,29.960282630862594,1339.9433201747129
194,cloud-5,2.0625,124.87278573669488,220.21232104021948,33.68277215921637,4872.483273014265
193,cloud-0,2.0500000000000003,230.98920609878715,190.84154051614848,66.84522485459966,12973.083072964542
193,cloud-1,2.0500000000000003,212.52864213407523,218.86210650594325,65.3087145243677,4446.410137438716
193,cloud-2,2.0500000000000003,127.8995224189849,221.6187695222166,33.27785119618766,1745.3127333704363
193,cloud-3,2.0500000000000003,113.39742644162054,201.63251213735177,32.544131339329226,213.93577618950945
193,cloud-4,2.0500000000000003,133.40518682355886,216.25628175696548,30.003363342465548,1315.905673415812
193,cloud-5,2.0500000000000003,124.88470590222698,220.2429057117756,33.665994491064296,5192.097092191529
192,cloud-0,2.0375,231.04592456134986,190.92396299672856,66.81647930618047,13220.555613565362
192,cloud-1,2.0375,212.5503814700884,218.8822460212955,65.30861175147169,4652.046870363616
192,cloud-2,2.0375,127.86962422469064,221.63947564917217,33.33605274325393,1731.4000731385813
192,cloud-3,2.0375,113.43009360017716,201.60278230074644,32.51366984833916,217.33486415791023
192,cloud-4,2.0375,133.35667329087147,216.30576585293227,30.04692734871196,1292.8499306162448
192,cloud-5,2.0375,124.87298455912212,220.25760619353,33.688479397641714,4809.4193590552995
191,cloud-0,2.025,231.04203733258302,190.9806892498881,66.7947980636073,14019.146613490455
191,cloud-1,2.025,211.47852848181395,218.75443989406205,64.83608508234467,4634.7909312285565
191,cloud-2,2.025,127.82995813171081,221.6648581167392,33.3621155491567,1691.7216542284962
191,cloud-3,2.025,113.46287718646356,201.5730574811688,32.48319179593396,220.7053408382365
191,cloud-4,2.025,133.30782009733937,216.35608209089773,30.090917576306893,1230.1789263750165
191,cloud-5,2.025,124.82645746283413,220.26332020480382,33.78380854304099,5512.604518724968
190,cloud-0,2.0125,231.05909503245073,191.02569181279532,66.76665503821377,13263.767436103513
190,cloud-1,2.0125,211.51421496818048,218.7662706715684,64.86077882006155,5597.250133544495
190,cloud-2,2.0125,127.81329893400681,221.71132890637574,33.32835792684341,1664.8494593294377
